deck_num,pretty_url,deck_name,cover_card,userid,format,main_deck,extra_deck,side_deck,ts_submit_date,submit_date,ts_edit_date,edit_date,comments,deck_excerpt,deck_description
148999,abyss-actor-148999,Abyss Actor,25629622,45919,Fun/Casual Decks,"[""52240819"",""52240819"",""25629622"",""25629622"",""78310590"",""78310590"",""51028231"",""51028231"",""51391183"",""51391183"",""24907044"",""24907044"",""44179224"",""7279373"",""7279373"",""15308295"",""39024589"",""39024589"",""99634927"",""99634927"",""13662809"",""23784496"",""50179591"",""50179591"",""87390798"",""96598015"",""96598015"",""41803903"",""70564929"",""70564929"",""86578200"",""86578200"",""77297908"",""77297908"",""2359348"",""4682617"",""4682617"",""59057953"",""59057953"",""76660409""]","[""99011763"",""99011763"",""2368215"",""2368215"",""2368215"",""66011101"",""42160203"",""80117527""]","[""13662809"",""23784496"",""87390798"",""41803903""]",1615487905,2 years ago,,,0,bruh,bruh
148991,harpy-ladies-or-sumn-148991,harpy ladies or sumn,76812113,50985,Non-Meta Decks,"[""90219263"",""90219263"",""90219263"",""98252586"",""19613556"",""50152549"",""52097679"",""72302403"",""55144522"",""66788016"",""50913601"",""1435851"",""98495314"",""85602018"",""84257640"",""12206212"",""12206212"",""12206212"",""23771716"",""23771716"",""23771716"",""76812113"",""76812113"",""76812113"",""40640057"",""7359741"",""7359741"",""7359741"",""87564352"",""87564352"",""87564352"",""67724379"",""67724379"",""67724379"",""54652250"",""54652250"",""15025844"",""44095762"",""4206964"",""3819470""]","[""99011763"",""99011763"",""2368215"",""2368215"",""2368215"",""66011101"",""42160203"",""80117527""]","[""13662809"",""23784496"",""87390798"",""41803903""]",1615487905,2 years ago,,,0,deck,dewck
148987,ice-barrier-februari-2021-148987,ICE BARRIER februari 2021,18319762,51052,Non-Meta Decks,"[""81825063"",""81825063"",""81825063"",""18319762"",""18319762"",""18319762"",""44308317"",""44308317"",""44308317"",""50088247"",""50088247"",""50088247"",""70703416"",""70703416"",""70703416"",""43256007"",""43256007"",""82498947"",""82498947"",""90303176"",""90303176"",""84206435"",""84206435"",""84206435"",""17197110"",""17197110"",""17197110"",""43582229"",""43582229"",""43582229"",""33057951"",""33057951"",""96947648"",""96947648"",""36975314"",""36975314"",""36975314"",""29401950"",""23924608"",""54059040""]","[""70980824"",""70980824"",""70980824"",""52687916"",""65749035"",""50321796"",""70583986"",""5614808"",""33158448"",""9464441"",""21044178"",""440556"",""90809975"",""79130389"",""65170459""]","[""13662809"",""23784496"",""87390798"",""41803903""]",1615487905,2 years ago,,,0,deck list ice barrier febbraio 2021 composto da 3x degli structure deck più quaalche aggiunta di extra,<span><span>mazzo barriera di ghiaccio con 3 structure e carte extra.</span></span>
148976,metalfoes-148976,Metalfoes,77693536,40079,Non-Meta Decks,"[""56518311"",""56518311"",""56518311"",""69351984"",""69351984"",""10024317"",""10024317"",""33256280"",""33256280"",""33256280"",""18621798"",""18621798"",""18621798"",""85138716"",""85138716"",""85138716"",""14558127"",""14558127"",""14558127"",""18716735"",""18716735"",""18716735"",""1845204"",""73594093"",""73594093"",""58549532"",""911883"",""911883"",""911883"",""67723438"",""39564736"",""39564736"",""48130397"",""48130397"",""48130397"",""69711728"",""69711728"",""69711728"",""33327029"",""33327029""]","[""70219023"",""54401832"",""54401832"",""28016193"",""41209827"",""37491810"",""37491810"",""4688231"",""4688231"",""54757758"",""77693536"",""77693536"",""77693536"",""61728808"",""50277355""]","[""12694768""]",1615487905,2 years ago,,,88,A Bad Attempt Knowing In Graphs A Metalfoes Index Now Granted,It's a metalfoes deck.  <span><strong>A B A K I G A M I N Gd</strong></span>
148972,felgrand-deck-2021-148972,FELGRAND deck 2021,3954901,10628,Non-Meta Decks,"[""88264978"",""60681103"",""60681103"",""60681103"",""88774734"",""88774734"",""6930746"",""6930746"",""51786039"",""51786039"",""51786039"",""89399912"",""33282498"",""33282498"",""33282498"",""17063599"",""17063599"",""61901281"",""87835759"",""15381421"",""15381421"",""15381421"",""99234526"",""6853254"",""6853254"",""6853254"",""38120068"",""38120068"",""38120068"",""41620959"",""41620959"",""41620959"",""81439173"",""83764719"",""99674361"",""99674361"",""24224830"",""59919307"",""59919307"",""59919307""]","[""2530830"",""39030163"",""31801517"",""63767246"",""1639384"",""93854893"",""8165596"",""4280259"",""49725936"",""92362073"",""24361622"",""24361622"",""24361622"",""13143275"",""86148577""]","[""55878038"",""3954901"",""38109772"",""67750322"",""67750322"",""67750322"",""58582979"",""14558127"",""14558127"",""14558127"",""14017402"",""15661378"",""10045474"",""10045474"",""10045474""]",1615487905,2 years ago,,,0,Felgrand deck by YGO Lite,https://www.youtube.com/watch?v=UvZNNWlI11I
148968,metalfoes-synchro-148968,Metalfoes Synchro,77693536,41859,Non-Meta Decks,"[""36996508"",""69351984"",""69351984"",""69351984"",""74677422"",""33256280"",""33256280"",""33256280"",""7868571"",""7868571"",""7868571"",""60473572"",""60473572"",""60473572"",""10024317"",""10024317"",""10024317"",""26202165"",""26202165"",""26202165"",""91646304"",""33420078"",""33420078"",""33420078"",""94693857"",""94693857"",""94693857"",""18716735"",""18716735"",""18716735"",""911883"",""911883"",""911883"",""1033312"",""1033312"",""1845204"",""2295440"",""6172122"",""58549532"",""73594093"",""39564736"",""67723438"",""69711728"",""69711728""]","[""37818794"",""37491810"",""4688231"",""4688231"",""77693536"",""77693536"",""27548199"",""79606837"",""4280258"",""44097050"",""50588353"",""50277355"",""70369116"",""98978921"",""60303245""]","[""81612598"",""33158448""]",1615487905,2 years ago,,,1,Metal foes synchro negates,"Drop all the foes, herald, negates, ext."
148964,redeyestest2-148964,RedEyesTest2,11901678,50914,Non-Meta Decks,"[""74677422"",""74677422"",""74677422"",""70781052"",""70781052"",""70781052"",""7359741"",""7359741"",""7359741"",""31786629"",""31786629"",""31786629"",""21417692"",""21417692"",""21417692"",""13945283"",""13945283"",""50259460"",""50259460"",""26202165"",""54652250"",""31560081"",""17985575"",""37120512"",""37120512"",""37120512"",""19613556"",""24094653"",""24094653"",""24094653"",""55144522"",""68005187"",""68005187"",""72302403"",""79759861"",""79759861"",""44095762"",""41420027"",""41420027"",""12607053""]","[""11901678"",""11901678"",""11901678"",""54752875"",""54752875"",""54752875""]","[""81612598"",""33158448""]",1615487905,2 years ago,,,0,RedEyesTest2,RedEyesTest2
148960,mch-1-1-148960,Mch-1.1,81480460,50948,Non-Meta Decks,"[""58314394"",""58314394"",""58314394"",""70781052"",""70781052"",""76446915"",""76446915"",""76446915"",""8471389"",""8471389"",""8471389"",""81480461"",""81480461"",""81480461"",""11384280"",""11384280"",""11384280"",""32809211"",""55444629"",""76775123"",""13599884"",""37120512"",""25769732"",""25769732"",""25769732"",""50152549"",""66788016"",""7359741"",""7359741"",""7359741"",""24094653"",""24094653"",""55144522"",""68005187"",""68005187"",""72302403"",""79759861"",""4206964"",""77414722"",""44095762""]","[""99551425"",""99551425"",""99551425"",""9293977""]","[""81612598"",""33158448""]",1615487905,2 years ago,,,0,0101101,laksjd3
148956,ursarctic-mekk-knight-v2-ft-new-spell-148956,Ursarctic Mekk Knight V2 ft. NEW SPELL,27693363,41875,Non-Meta Decks,"[""81108658"",""81108658"",""81108658"",""28692962"",""28692962"",""28692962"",""28715905"",""28715905"",""92204263"",""92204263"",""54700519"",""54700519"",""54700519"",""56809158"",""56809158"",""29415459"",""29415459"",""29537493"",""29537493"",""29537493"",""55936191"",""55936191"",""55936191"",""81321206"",""81321206"",""14558127"",""14558127"",""14558127"",""10158145"",""10158145"",""10158145"",""2930675"",""89264428"",""89264428"",""89264428"",""57160136"",""57160136"",""57160136"",""83764719"",""16471775"",""16471775"",""16471775"",""53865474"",""53865474"",""53865474"",""68191756"",""15758127"",""62530723"",""98935722"",""98935722""]","[""50954680"",""53087962"",""53087962"",""80086070"",""80086070"",""27693363"",""27693363"",""27693363"",""1686814"",""21887175"",""38502358"",""29479265"",""39752820"",""72006609"",""72006609""]","[""81612598"",""33158448""]",1615487905,2 years ago,,,0,fix the deckbuilder,"The deckbuilder didnt work for like, 30 minutes when i was trying to make this deck  i had this ydk ready to upload + the new spell for some days now  &nbsp;"
148952,witches-and-dragons-148952,Witches and Dragons,50954680,22581,Non-Meta Decks,"[""86395581"",""86395581"",""86395581"",""84851250"",""84851250"",""84851250"",""71007216"",""71007216"",""71007216"",""20246864"",""20246864"",""20246864"",""71175527"",""71175527"",""43722862"",""43722862"",""43722862"",""70117860"",""70117860"",""70117860"",""6853254"",""6853254"",""11827244"",""12580477"",""23314220"",""23314220"",""83764719"",""96156729"",""96156729"",""96156729"",""68462976"",""19362568"",""19362568"",""62279055"",""62279055"",""62279055"",""42776855"",""42776855"",""50947142"",""50947142""]","[""84433295"",""25793414"",""92519087"",""50954680"",""50954680"",""50954680"",""73667937"",""73667937"",""73667937"",""82044279"",""82044279"",""82044279"",""14577226"",""14577226"",""14577226""]","[""96945958"",""53932291"",""92519087"",""27315304"",""9348522"",""63261835"",""44508095"",""98506199"",""35252119"",""23314220"",""19362568"",""50947142""]",1615487905,2 years ago,,,3,Burn & Negate,Burn &amp; Negate
